usage_id,customer_id,feature_name,session_date,session_duration_seconds,usage_count,device,session_id
USG-007577,,alerts,2024-04-21,6878,112,api,SES-568570
USG-006924,CUST-0298,white_label,07/04/2024,4811,89,MOBILE,SES-775935
USG-007118,CUST-0422,analytics,10-04-2025,5140,194,web,SES-569567
USG-009818,CUST-0360,advanced_search,04-15-2025,2985,4,mobile,SES-731234
USG-009736,CUST-0259,webhooks,02/27/2024 00:00,1424,101,desktop,SES-442900
USG-001770,CUST-0149,dashboard,25-Nov-2025,5999,182,MOBILE,SES-592574
USG-005213,CUST-0075,sso,2024/12/08,5763,87,,SES-513121
USG-001975,CUST-0348,api_access,"Apr 24, 2024",4441,173,Web,SES-612906
USG-001407,CUST-0032,automations,27-Sep-2025,3917,45,api,SES-483738
USG-003913,CUST-0010,analytics,2024-03-14,3715,140,desktop,SES-450112
USG-005542,CUST-0356,dashboard,2024-08-11T00:00:00,772,175,mobile,SES-302126
USG-002148,CUST-0188,advanced_search,2025-11-16T00:00:00,4605,147,MOBILE,SES-867007
USG-005574,CUST-0322,alerts,04/05/2024 00:00,3442,166,API,SES-977655
USG-002888,CUST-0301,team_management,2025-07-22,2296,156,,SES-563012
USG-004290,CUST-0014,automations,06-Jul-2025,5020,74,Desktop,SES-592319
USG-006040,CUST-0113,intergrations,2025-05-29,3,2,desktop,SES-543191
USG-007347,CUST-0474,sso,31/10/2025,2252,48,web,SES-551720
USG-003415,CUST-0489,bulk_export,22-May-2024,2297,13,MOBILE,SES-121244
USG-009857,CUST-0015,api_access,06/30/2025 00:00,741,119,Web,SES-785758
USG-007329,CUST-0273,sso,"Oct 29, 2024",6926,74300,desktop,SES-827700
USG-002375,CUST-0213,automations,05/03/2024 00:00,5386,44,Web,SES-525761
USG-008547,CUST-0155,api_access,28-Aug-2025,1022,86,api,SES-845723
USG-002197,CUST-0172,webhooks,2024/11/26,4195,196,desktop,SES-513665
USG-009291,CUST-0222,integrations,2024/05/07,5248,156,MOBILE,SES-923473
USG-003793,CUST-0175,sso,03/29/2024 00:00,2489,55,Desktop,SES-370575
USG-000034,,data_pipeline,13-Jul-2025,2092,104,api,SES-114610
USG-009218,CUST-0334,api_access,"Oct 27, 2025",277,140,,SES-570188
USG-004077,CUST-0313,audit_log,01-Sep-2025,3782,186,Desktop,SES-579081
USG-003011,CUST-0360,data_pipeline,21-Sep-2025,-1,118,Web,SES-914887
USG-005265,CUST-0466,alerts,09/30/2025 00:00,5018,196,api,SES-721893
USG-005133,CUST-0299,advanced_search,"May 28, 2025",6085,112,,SES-611716
USG-001668,CUST-0421,integrations,2025-11-20,472,102,Web,SES-291757
USG-006713,CUST-0394,audit_log,"Jun 23, 2025",6567,75,desktop,SES-690888
USG-000530,CUST-0356,audit_log,"Aug 19, 2024",3747,159,mobile,SES-532823
USG-008559,CUST-0109,automations,12/14/2024 00:00,5958,66,web,SES-623325
USG-009015,CUST-0333,advanced_search,2025-06-16,2810,78,api,SES-821620
USG-009510,CUST-0298,automations,2024-10-21,635,191,Web,SES-263334
USG-006665,CUST-0053,custom_reports,"Aug 18, 2024",1347,128,MOBILE,SES-907839
USG-008301,CUST-0451,dashbaord,18-Oct-2024,3857,162,MOBILE,SES-352166
USG-008701,CUST-0278,automations,03/02/2024 00:00,6570,49,web,SES-979129
USG-004671,CUST-0264,integrations,"Dec 03, 2025",3609,20,MOBILE,SES-876528
USG-008063,CUST-0252,custom_reports,2025/06/26,550,20,api,SES-388322
USG-003814,CUST-0134,webhooks,21-May-2025,1865,115,api,SES-223126
USG-007271,CUST-0241,alerts,2024-03-07T00:00:00,6389,9,Web,SES-908377
USG-008799,CUST-0343,dashboard,"Jun 24, 2024",5170,89,api,SES-945199
USG-001040,CUST-0378,bulk_export,2024-05-23T00:00:00,4229,57,Web,SES-493602
USG-008289,CUST-0408,data_pipeline,"Aug 05, 2025",4960,160,MOBILE,SES-798690
USG-001644,CUST-0010,sso,03/05/2025,3294,57,MOBILE,SES-892651
USG-008067,CUST-0068,sso,03/08/2024,670,169,Web,SES-370176
USG-002119,CUST-0394,data_pipeline,09/21/2025 00:00,1194,24,Web,SES-905594
USG-008886,CUST-0439,intergrations,08/15/2025 00:00,7163,145,desktop,SES-922150
USG-007018,CUST-0135,alerts,2024-08-22,1231,41,desktop,SES-544896
USG-002286,CUST-0423,sso,2024-12-17,1611,140,api,SES-870683
USG-000931,CUST-0395,custom_reports,08/30/2025 00:00,6990,25,desktop,SES-317625
USG-008669,CUST-0301,advanced_search,02-Oct-2025,1175,82,web,SES-913638
USG-008579,CUST-0277,alerts,09-19-2025,5144,133,desktop,SES-653998
USG-003446,CUST-0191,white_label,06-29-2025,3606,197,MOBILE,SES-202282
USG-008178,CUST-0215,bulk_export,04/01/2025,6046,137,api,SES-121620
USG-008638,CUST-0415,dashboard,"Aug 15, 2025",2094,182,api,SES-722627
USG-000533,CUST-0257,data_pipeline,12-Aug-2025,1323,74,mobile,SES-945414
USG-007614,CUST-0408,advanced_search,"Feb 23, 2025",6709,45,desktop,SES-233165
USG-003851,CUST-0377,webhooks,2025/03/25,1934,38,,SES-931109
USG-003855,CUST-0250,integrations,05/05/2024,3586,185,api,SES-623501
USG-007933,CUST-0413,team_management,2024-12-17T00:00:00,801,137,Web,SES-588251
USG-006503,CUST-0410,white_label,21-Oct-2025,6227,29,web,SES-364112
USG-002468,CUST-0197,custom_reports,11-12-2025,6677,49,mobile,SES-662047
USG-003493,CUST-0276,white_label,"Oct 08, 2025",2009,131,desktop,SES-206544
USG-009739,CUST-0194,team_management,"Aug 26, 2025",6051,133,mobile,SES-739120
USG-004271,CUST-0244,bulk_export,08-06-2024,3249,85,API,SES-159434
USG-006386,CUST-0315,custom_reports,2024-09-05T00:00:00,3043,107,api,SES-558009
USG-006432,CUST-0494,intergrations,2025-03-15,980,141,API,SES-126854
USG-001488,CUST-0167,automations,2024-08-10T00:00:00,3397,150,Web,SES-544210
USG-006479,CUST-0246,api_access,26-Feb-2025,2497,153,Desktop,SES-620777
USG-005274,CUST-0169,dashboard,01/29/2024 00:00,5320,70,,SES-966183
USG-000946,CUST-0073,audit_log,03/08/2024,6916,155,api,SES-919233
USG-000412,CUST-0050,custom_reports,2025-04-08,5076,99,mobile,SES-929785
USG-008048,CUST-0255,automations,2025-09-18,4320,142,Desktop,SES-762497
USG-003711,CUST-0051,integrations,2024/03/06,-120,33,Desktop,SES-741981
USG-008513,CUST-0228,webhooks,2024-07-05,3434,186,web,SES-238184
USG-000054,CUST-0193,api_access,10-17-2025,1509,102,MOBILE,SES-117015
USG-006552,CUST-0271,dashboard,2025-10-19T00:00:00,1042,13,API,SES-757818
USG-008340,CUST-0186,integrations,12/15/2025 00:00,1595,58,MOBILE,SES-469965
USG-008310,CUST-0497,alerts,2025-05-12,5816,33,api,SES-841829
USG-004137,,data_pipeline,2024-03-04,2457,31,,SES-420583
USG-005920,,custom_reports,"Jan 18, 2025",4530,165,mobile,SES-852801
USG-001862,CUST-0268,audit_log,2025-08-12,1479,3,web,SES-870087
USG-005758,CUST-0298,api_access,2025-06-27,4424,97,MOBILE,SES-934508
USG-003655,CUST-0131,white_label,07-25-2024,2005,89,Web,SES-798268
USG-008035,CUST-0448,data_pipeline,2024-08-20T00:00:00,6691,138,API,SES-336972
USG-000058,CUST-0271,sso,05/09/2025 00:00,2007,90843,,SES-732241
USG-003935,CUST-0010,team_management,2024-07-24,590,58812,desktop,SES-634280
USG-001645,CUST-0154,data_pipeline,06/01/2025 00:00,1732,106,,SES-674459
USG-009801,CUST-0200,automations,2025-11-09T00:00:00,2550,186,Web,SES-856049
USG-005511,CUST-0085,data_pipeline,25/10/2024,878,77,,SES-972856
USG-004472,CUST-0020,white_label,08-27-2024,768,7,MOBILE,SES-568932
USG-006255,CUST-0118,webhooks,09/12/2024,493,49,web,SES-191595
USG-009594,CUST-0405,dashboard,2025-07-25,275,133,desktop,SES-574109
USG-008429,CUST-0251,sandbox,25-Nov-2024,4262,147,desktop,SES-693415
USG-001043,CUST-0317,integrations,09/09/2024 00:00,5820,131,web,SES-262887
USG-007742,CUST-0435,data_pipeline,17-Sep-2025,5252,52,web,SES-281230
USG-002165,CUST-0495,integrations,08-Jul-2025,2631,81565,web,SES-146454
USG-003867,CUST-0037,data_pipeline,2025/02/08,6462,110,API,SES-187636
USG-009053,CUST-0005,audit_logg,12/20/2024 00:00,2959,93,API,SES-636141
USG-007468,CUST-0225,bulk_export,2024-10-20,4768,117,API,SES-912058
USG-000219,CUST-0113,sso,12-29-2025,4460,182,Desktop,SES-882456
USG-007102,CUST-0497,bulk_export,11/11/2024,3666,43,MOBILE,SES-411831
USG-007308,CUST-0117,integrations,06-26-2024,2460,104,,SES-298623
USG-001597,CUST-0413,team_management,06/18/2024 00:00,5777,146,,SES-479950
USG-000482,CUST-0414,white_label,2025-02-13,5230,80,Desktop,SES-888881
USG-006098,CUST-0196,dashboard,"Apr 05, 2025",4935,52,,SES-802602
USG-007469,CUST-0063,analytics,2025/01/01,515,140,mobile,SES-229857
USG-009744,CUST-0347,webhooks,2024/02/14,6999,33,MOBILE,SES-246396
USG-007866,CUST-0335,advanced_search,24-Sep-2024,612,87,API,SES-108591
USG-004926,CUST-0228,sso,04-29-2024,532,174,web,SES-917860
USG-001788,CUST-0456,sso,13/10/2025,6734,59,Web,SES-254319
USG-007926,CUST-0151,integrations,2025-11-02T00:00:00,94,63,Desktop,SES-134405
USG-008659,CUST-0168,custom_reports,2025/11/14,809,79,,SES-786022
USG-004438,CUST-0176,team_management,2024-04-29,5124,104,api,SES-243848
USG-001102,CUST-0232,sso,2024-05-25T00:00:00,6564,185,mobile,SES-684842
USG-006807,CUST-0379,white_label,2025/03/24,897,108,Desktop,SES-111596
USG-002691,CUST-0133,advanced_search,28-Dec-2024,2146,198,web,SES-868882
USG-002344,CUST-0424,dashboard,2024-07-20,6624,3,desktop,SES-554508
USG-009587,CUST-0396,sso,12-29-2025,1056,21,desktop,SES-904610
USG-001491,CUST-0182,automations,05/02/2024 00:00,5475,137,api,SES-370093
USG-005281,CUST-0153,white_label,08/13/2025 00:00,6417,83,desktop,SES-890981
USG-007982,CUST-0355,api_access,03/14/2025 00:00,4693,163,Web,SES-205472
USG-009316,CUST-0266,sso,02-26-2025,3681,89,,SES-937478
USG-000909,CUST-0403,data_pipeline,2025/05/07,545,197,web,SES-405110
USG-005983,CUST-0360,data_pipeline,09/11/2024 00:00,4118,183,Desktop,SES-851191
USG-006760,CUST-0366,alerts,"Oct 03, 2025",4031,76,,SES-657848
USG-003256,CUST-0267,custom_reports,"Oct 24, 2025",5401,4,MOBILE,SES-603315
USG-001787,CUST-0196,automations,05/18/2024 00:00,5867,156,MOBILE,SES-742996
USG-000607,CUST-0221,data_pipeline,"Jun 25, 2024",6581,12,Desktop,SES-846152
USG-005095,CUST-0447,sso,2024/09/07,399,34,Desktop,SES-758677
USG-002563,CUST-0151,api_access,2024-05-22T00:00:00,4226,77,MOBILE,SES-512093
USG-007020,CUST-0361,bulk_export,2025/07/14,6205,195,mobile,SES-652378
USG-009832,CUST-0059,sandbox,11-21-2024,1182,48,,SES-296068
USG-007363,CUST-0212,api_access,2024-07-13,5125,55,api,SES-972292
USG-002580,CUST-0088,white_label,2024-04-03,6154,193,,SES-590817
USG-009410,CUST-0283,webhooks,27/03/2024,801,19,API,SES-272754
USG-008902,CUST-0029,sso,2024-01-30,175,112,,SES-161004
USG-003203,CUST-0013,sso,2025/02/05,210,37,mobile,SES-957876
USG-006287,CUST-0406,automations,01-24-2025,5853,38,,SES-894494
USG-000813,CUST-0354,team_management,01-29-2025,6349,6,Web,SES-353627
USG-004473,CUST-0443,analytics,2024/01/26,1197,134,,SES-154434
USG-001325,CUST-0162,audit_log,23-May-2024,1399,13,api,SES-845979
USG-004871,CUST-0138,audit_log,2024-11-18,5954,12,web,SES-604647
USG-003335,CUST-0421,integrations,01-17-2024,522,25,api,SES-164397
USG-007945,CUST-0301,bulk_export,12-31-2025,2552,70,API,SES-285199
USG-005559,CUST-0204,api_access,04-13-2024,4017,174,web,SES-816270
USG-001472,CUST-0134,anaytics,2024-01-03T00:00:00,4666,15,MOBILE,SES-352915
USG-008757,,team_management,2024-12-18,1897,68,Desktop,SES-437949
USG-001399,CUST-0332,analytics,2024/02/20,5702,61,Web,SES-645829
USG-004764,CUST-0288,api_access,14/04/2024,4133,10,Web,SES-116295
USG-002723,CUST-0149,analytics,10-04-2025,7151,6,web,SES-994500
USG-000434,,bulk_export,2024-02-28,3931,164,,SES-766392
USG-003560,CUST-0120,automations,04-Nov-2025,6132,80,,SES-208383
USG-004239,CUST-0154,team_management,2024-04-27,5729,171,API,SES-826323
USG-006840,CUST-0083,sso,03/15/2025 00:00,3574,153,MOBILE,SES-134074
USG-001240,CUST-0191,custom_reports,22-Jun-2025,4723,9,MOBILE,SES-241027
USG-002541,CUST-0248,bulk_export,11-28-2024,229,126,Web,SES-378603
USG-006111,CUST-0379,dashboard,2025-03-14,6416,35,Desktop,SES-717505
USG-002579,CUST-0145,sandbox,07-04-2025,6296,199,api,SES-676688
USG-000970,CUST-0048,anaytics,2025/10/13,2859,29,MOBILE,SES-164421
USG-006670,CUST-0132,data_pipeline,24/06/2025,6721,86,MOBILE,SES-259387
USG-002767,CUST-0086,analytics,2025-01-05T00:00:00,1880,108,API,SES-566911
USG-005374,CUST-0358,sandbox,01-14-2025,1417,58,Web,SES-908037
USG-002247,CUST-0184,team_management,2025/03/18,6468,190,,SES-197799
USG-005236,CUST-0185,dashboard,2024-12-13,873,43,Desktop,SES-631604
USG-003538,CUST-0176,custom_reports,06-28-2025,5831,128,Desktop,SES-404049
USG-003928,CUST-0150,analytics,2025-06-11,4228,147,,SES-273929
USG-000721,CUST-0443,analytics,06/24/2024 00:00,371,83,Web,SES-150715
USG-005183,CUST-0186,white_label,09-05-2025,5051,136,Web,SES-102220
USG-006674,CUST-0197,team_management,10/03/2024,2772,190,API,SES-384803
USG-009225,CUST-0360,bulk_export,05/12/2025,2794,11,MOBILE,SES-267668
USG-001836,CUST-0212,data_pipeline,"May 20, 2024",4552,40,Desktop,SES-118432
USG-001685,CUST-0267,automations,"Mar 11, 2025",4622,10,API,SES-984519
USG-009147,CUST-0180,advanced_search,27-Jun-2024,6571,158,MOBILE,SES-178348
USG-004939,CUST-0052,webhooks,2024-11-21T00:00:00,4336,46,api,SES-505366
USG-009652,CUST-0071,custom_reports,10-27-2024,6888,71,api,SES-301632
USG-000158,CUST-0334,dashbaord,18-Mar-2024,5477,147,MOBILE,SES-385544
USG-007899,CUST-0338,webhooks,22-Oct-2025,1027,163,api,SES-694078
USG-002328,CUST-0431,alerts,01/15/2025 00:00,4473,107,API,SES-321702
USG-009988,CUST-0495,audit_log,2024-03-07,4617,40,web,SES-275646
USG-007191,CUST-0186,white_label,11/11/2024 00:00,2832,28,web,SES-985819
USG-006463,CUST-0100,webhooks,2025/10/31,2984,44,mobile,SES-975238
USG-001429,CUST-0077,white_label,01-29-2024,4628,5,mobile,SES-947629
USG-001182,CUST-0041,webhooks,12/08/2024,997,108,api,SES-663792
USG-000753,CUST-0497,dashboard,13-Mar-2025,4751,33,web,SES-773072
USG-006077,CUST-0291,sandbox,10-27-2025,828,39,,SES-146900
USG-003885,CUST-0497,dashboard,2024/08/16,2712,42,Web,SES-239144
USG-001065,CUST-0444,bulk_export,2024-08-29T00:00:00,2295,163,mobile,SES-389945
USG-005153,CUST-0147,advanced_search,04/19/2025 00:00,1042,163,MOBILE,SES-664472
USG-007983,CUST-0072,advanced_search,2025-06-06,4972,64,web,SES-639216
USG-002595,CUST-0293,webhooks,2025-10-12T00:00:00,2639,56,API,SES-634525
USG-004565,CUST-0371,api_access,2024/12/30,6771,49,api,SES-469628
USG-001687,CUST-0269,api_access,2025/10/01,5586,67,Web,SES-629325
USG-007153,CUST-0137,bulk_export,01-28-2025,6590,15,Desktop,SES-112727
USG-008496,CUST-0453,alerts,"Jul 23, 2024",6799,59,mobile,SES-809186
USG-000791,CUST-0303,dashboard,18/04/2025,2109,100,api,SES-489102
USG-007430,CUST-0152,audit_log,11-21-2025,6227,77492,Desktop,SES-618920
USG-007139,CUST-0376,sso,01-Dec-2024,4566,92,MOBILE,SES-208456
USG-007574,CUST-0243,sso,2024-04-14T00:00:00,4243,68,Web,SES-349770
USG-007507,CUST-0292,data_pipeline,02-26-2024,5518,158,Web,SES-998654
USG-001156,CUST-0335,custom_reports,"Oct 05, 2025",1559,3,desktop,SES-365514
USG-000862,CUST-0018,bulk_export,24/06/2025,5153,20,,SES-742099
USG-007269,CUST-0062,automations,2025-07-14T00:00:00,1781,118,mobile,SES-851642
USG-000039,CUST-0270,sso,2024-02-18T00:00:00,3475,73,mobile,SES-620125
USG-004283,CUST-0165,white_label,2024-02-04T00:00:00,3309,110,desktop,SES-311725
USG-004525,CUST-0414,custom_reports,"Oct 18, 2025",2254,90,Web,SES-373820
USG-000882,CUST-0466,dashboard,28-Feb-2025,4391,23,API,SES-281727
USG-000621,CUST-0279,alerts,"Nov 11, 2024",598,157,API,SES-122903
USG-006605,CUST-0326,sandbox,2024/12/28,6643,134,Desktop,SES-152473
USG-006802,CUST-0446,custm_reports,11-21-2025,2464,69,API,SES-210470
USG-008203,CUST-0208,dashboard,05/30/2025 00:00,1450,90,web,SES-913852
USG-004476,CUST-0475,api_access,2024-09-07,1555,28,API,SES-589110
USG-000973,CUST-0027,alerts,2025/11/14,6312,167,Web,SES-635022
USG-007781,CUST-0073,dashboard,26-Jul-2025,1821,154,,SES-391044
USG-004505,CUST-0496,team_management,10/22/2024 00:00,1258,128,MOBILE,SES-962811
USG-006161,CUST-0129,custom_reports,2025/12/19,7121,16,MOBILE,SES-128895
USG-008797,CUST-0323,dashboard,02-Jan-2025,6294,117,api,SES-948525
USG-006379,CUST-0156,bulk_export,2024/03/17,6846,173,Web,SES-373512
USG-000981,CUST-0281,alerts,2024-09-12T00:00:00,6571,5,MOBILE,SES-489981
USG-007585,CUST-0325,analytics,2025-09-09T00:00:00,3238,139,,SES-177038
USG-003059,CUST-0205,team_management,2025-06-21T00:00:00,7051,127,API,SES-275967
USG-002136,CUST-0075,api_access,14-Oct-2024,5641,176,Desktop,SES-740606
USG-007792,CUST-0409,sso,2024-12-17T00:00:00,2951,22,MOBILE,SES-947389
USG-005835,CUST-0114,advanced_search,2024/05/08,4325,149,Desktop,SES-551493
USG-000026,CUST-0477,bulk_export,02/24/2024 00:00,5534,77,MOBILE,SES-322301
USG-006496,CUST-0055,sso,2025-09-12T00:00:00,2074,34,web,SES-367033
USG-008666,CUST-0477,api_acess,2024-10-21T00:00:00,1448,30,api,SES-614319
USG-000389,CUST-0407,webhooks,07/01/2024,5580,29,web,SES-153284
USG-009121,CUST-0291,white_label,"Jul 11, 2024",7017,98,Web,SES-528262
USG-003142,CUST-0043,team_management,2024-07-28,4356,158,web,SES-801403
USG-009633,CUST-0439,api_access,26-Mar-2025,6647,131,mobile,SES-534450
USG-009535,,webhooks,02/24/2025 00:00,3895,133,API,SES-393001
USG-009998,CUST-0258,audit_log,09-10-2024,6505,18,,SES-625855
USG-009680,CUST-0459,dashboard,08/04/2024,3487,154,desktop,SES-289798
USG-005280,CUST-0167,audit_log,2024-09-25,92,67,web,SES-953474
USG-003464,CUST-0289,white_label,2025/06/01,4038,146,API,SES-667952
USG-008082,CUST-0257,sandbox,06-May-2024,5032,168,API,SES-943982
USG-001679,CUST-0153,webhooks,2025-08-27,-1,22,api,SES-403021
USG-001450,CUST-0403,alerts,2024-01-20T00:00:00,6127,152,Web,SES-118898
USG-004262,CUST-0203,automations,2025-12-03,3896,101,Desktop,SES-507831
USG-005941,CUST-0017,analytics,2025/09/28,1184,184,Desktop,SES-271980
USG-001367,CUST-0016,automations,14-Jan-2025,6411,13,,SES-398661
USG-008791,CUST-0197,team_management,14-Apr-2024,1494,23,Web,SES-783296
USG-009869,CUST-0238,audit_log,"May 09, 2024",3603,146,api,SES-121621
USG-009589,CUST-0319,webhooks,2025-09-29,4182,6,api,SES-477018
USG-001093,CUST-0102,sandbox,02/01/2025,4437,198,web,SES-508725
USG-009482,CUST-0397,custom_reports,2025/09/21,-1,200,web,SES-885185
USG-007330,CUST-0337,automations,2025-08-09T00:00:00,4323,125,mobile,SES-255104
USG-005616,CUST-0299,analytics,"Apr 10, 2024",6120,65,web,SES-808244
USG-007659,CUST-0171,integrations,10/09/2024 00:00,5118,107,mobile,SES-665604
USG-000670,CUST-0292,custom_reports,02-22-2025,6194,127,API,SES-153564
USG-008111,CUST-0183,automations,09-11-2025,4458,94,web,SES-761814
USG-009264,CUST-0171,audit_log,2024/09/21,2829,153,web,SES-120475
USG-001259,CUST-0123,sandbox,"Aug 18, 2024",6652,157,Web,SES-455034
USG-005800,CUST-0460,team_management,"Nov 07, 2024",5500,7,API,SES-939515
USG-003523,CUST-0291,api_access,19-Mar-2024,6935,131,API,SES-723903
USG-006173,CUST-0153,automations,18-Dec-2025,1352,75,desktop,SES-750948
USG-006381,CUST-0472,custm_reports,2024-11-04,1036,173,Desktop,SES-373899
USG-006772,CUST-0172,team_management,"Nov 11, 2024",3812,70,desktop,SES-737068
USG-003398,CUST-0425,dashboard,03/17/2024 00:00,5709,119,Desktop,SES-314298
USG-006304,CUST-0147,data_pipeline,23/11/2025,-120,200,,SES-796052
USG-008654,CUST-0482,analytics,2025-08-15,4941,153,Desktop,SES-729371
USG-009244,CUST-0079,custom_reports,11/10/2025,2399,107,api,SES-548141
USG-004731,CUST-0088,data_pipeline,2025/05/26,5333,51,,SES-985223
USG-000386,CUST-0145,team_management,29/10/2025,3686,143,Desktop,SES-364740
USG-009781,CUST-0304,data_pipeline,"May 04, 2024",2102,41,desktop,SES-980250
USG-008303,CUST-0336,team_managment,04/23/2025 00:00,6968,75,API,SES-647404
USG-003037,CUST-0302,bulk_export,11-Feb-2024,7135,62,Desktop,SES-942291
USG-003073,CUST-0175,sandbox,09-11-2024,3606,129,mobile,SES-300583
USG-001799,CUST-0161,intergrations,16-Aug-2024,5081,53,desktop,SES-478457
USG-007149,CUST-0263,team_management,"Jan 24, 2024",3793,92,api,SES-664936
USG-003548,CUST-0458,team_management,"Oct 22, 2025",4902,77,api,SES-121813
USG-006806,CUST-0239,advanced_search,2024-11-23,1471,80,,SES-461051
USG-006637,CUST-0161,custom_reports,2025/02/18,5917,131,,SES-858027
USG-009257,CUST-0103,team_management,06/20/2024 00:00,5416,151,API,SES-333060
USG-009621,CUST-0158,team_management,19/04/2024,1974,59,Web,SES-988604
USG-001039,CUST-0359,custom_reports,07/08/2025 00:00,6246,147,desktop,SES-775713
USG-006589,CUST-0174,webhooks,12/03/2025 00:00,1437,24,Web,SES-798764
USG-004765,CUST-0342,white_label,2024-10-06T00:00:00,1279,26,mobile,SES-353760
USG-009238,CUST-0426,team_managment,10/20/2025 00:00,-120,111,Web,SES-866130
USG-004305,CUST-0169,integrations,2024-04-20,1306,139,api,SES-672041
USG-001859,CUST-0305,automations,08-03-2024,5094,44,mobile,SES-741262
USG-001062,CUST-0453,bulk_export,2025-07-11T00:00:00,2445,195,mobile,SES-866872
USG-008473,CUST-0374,sso,20-Nov-2024,3904,89,API,SES-963738
USG-004689,CUST-0340,advanced_search,04-Jan-2025,4473,183,api,SES-736380
USG-007886,CUST-0128,bulk_export,28-May-2025,-1,95,Web,SES-648947
USG-006752,CUST-0032,team_management,2024-07-10T00:00:00,5127,57,API,SES-914460
USG-007795,CUST-0073,webhooks,"Jun 30, 2024",869,21,,SES-255075
USG-003583,CUST-0126,webhooks,2024/11/11,2922,100,MOBILE,SES-710195
USG-001560,CUST-0201,api_acess,15-May-2025,2035,194,MOBILE,SES-512044
USG-007832,CUST-0251,sso,11/09/2025 00:00,4144,76,desktop,SES-617906
USG-000543,CUST-0326,webhooks,2024/06/19,5222,19,web,SES-528161
USG-008284,CUST-0124,sandbox,2025/07/21,1574,11,web,SES-386137
USG-007881,CUST-0053,advanced_search,2025/04/05,4153,166,desktop,SES-498729
USG-003694,CUST-0397,bulk_export,11-Apr-2024,4027,50,MOBILE,SES-432028
USG-005316,CUST-0439,custom_reports,2025-09-24,2749,18,Web,SES-191257
USG-007525,CUST-0236,alerts,20-Jul-2024,4820,132,web,SES-572955
USG-000699,CUST-0256,webhooks,2025/12/13,711,161,api,SES-278312
USG-006073,CUST-0398,data_pipeline,"Jan 07, 2025",1435,199,api,SES-534835
USG-002938,CUST-0191,alerts,2025/10/02,5085,117,Desktop,SES-764101
USG-002142,CUST-0432,analytics,"Oct 26, 2024",3846,95,Desktop,SES-712585
USG-001807,CUST-0391,audit_log,2025-12-08T00:00:00,1153,128,Web,SES-869111
USG-007591,CUST-0056,sandbox,07/08/2024,3008,200,Web,SES-807382
USG-009902,CUST-0480,integrations,"Jan 21, 2024",6886,52181,api,SES-111367
USG-004508,CUST-0012,sandbox,2024-08-04T00:00:00,1070,37,,SES-298631
USG-001656,CUST-0413,custom_reports,11-Feb-2025,1666,3,web,SES-984144
USG-005640,CUST-0389,team_management,05/20/2025 00:00,5382,46,MOBILE,SES-287631
USG-002626,CUST-0135,analytics,02/11/2025,4288,88,mobile,SES-100211
USG-002323,CUST-0010,white_label,09-10-2024,6584,72,api,SES-709103
USG-007223,CUST-0364,audit_log,2024-08-05,3768,12,,SES-528692
USG-002764,CUST-0013,bulk_export,01-09-2024,6864,160,Desktop,SES-981353
USG-007084,CUST-0484,custom_reports,04-04-2025,105,41,MOBILE,SES-303039
USG-002212,,custom_reports,2024/01/10,3731,56,Desktop,SES-948469
USG-004342,CUST-0262,advanced_search,03-04-2025,685,55,,SES-830389
USG-003322,CUST-0437,custom_reports,19-Nov-2024,4161,150,MOBILE,SES-609578
USG-007002,CUST-0459,audit_log,2025-02-26T00:00:00,3535,124,,SES-530213
USG-001868,CUST-0425,sandbox,2024/05/05,6666,99,Desktop,SES-748813
USG-000580,CUST-0097,dashboard,2024-02-07,984,132,api,SES-927815
USG-006762,CUST-0346,advanced_search,2024/10/09,1403,142,web,SES-641213
USG-001159,CUST-0369,api_access,24-May-2024,3225,114,web,SES-207752
USG-006801,CUST-0328,api_access,2025-01-01,3797,172,MOBILE,SES-147802
USG-008156,CUST-0220,dashboard,2025-07-20T00:00:00,5892,65,desktop,SES-710760
USG-007498,CUST-0123,custom_reports,08/08/2025,1326,80,mobile,SES-466414
USG-006137,CUST-0341,sandbox,06/11/2024 00:00,6665,160,web,SES-572635
USG-001684,CUST-0102,api_access,2025/06/25,4462,43,,SES-334444
USG-008737,CUST-0315,alerts,"Aug 19, 2025",6098,57,web,SES-831398
USG-005241,CUST-0074,data_pipeline,2024-04-24,2807,175,web,SES-943893
USG-001288,CUST-0216,analytics,2024-01-27T00:00:00,127,160,MOBILE,SES-565658
USG-004344,CUST-0086,data_pipeline,09/06/2024 00:00,3614,17,API,SES-242284
USG-005735,CUST-0098,dashboard,2025/04/23,1865,76,,SES-282572
USG-000685,CUST-0275,automations,2024/03/23,1882,86,desktop,SES-354950
USG-007505,CUST-0310,sandbox,15/09/2025,4160,56,,SES-335883
USG-007596,CUST-0216,data_pipeline,06-Jun-2024,3816,2,API,SES-210496
USG-005815,CUST-0247,audit_log,"Dec 04, 2024",6097,151,Web,SES-402177
USG-005982,CUST-0039,white_label,2025-05-24,6448,3,MOBILE,SES-269728
USG-009773,CUST-0237,team_management,03/27/2025 00:00,1979,97,Desktop,SES-712480
USG-004895,,dashboard,03/17/2024 00:00,3010,122,Desktop,SES-883502
USG-000004,CUST-0471,bulk_export,01-24-2025,6280,23,MOBILE,SES-206596
USG-006542,CUST-0173,webhooks,09-18-2024,3641,155,,SES-313260
USG-009848,CUST-0308,analytics,2025-12-01T00:00:00,6871,123,,SES-315238
